Highest Charting Position,Number of Times Charted,Song Name,Streams,Artist,Artist Followers,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration (ms),Valence
130,1,Zoo York (feat. Fivio Foreign & Pop Smoke),"5,368,705",Lil Tjay,3559267,70,0.565,0.569,-6.084,0.379,0.0352,0.106,92.466,214825,0.303
25,6,Turks (feat. Travis Scott),"5,594,561","NAV, Gunna",2613211,70,0.893,0.618,-4.425,0.112,0.0827,0.542,119.099,161377,0.389
103,4,Por Primera Vez,"4,478,685","Camilo, Evaluna Montaner",10580764,70,0.716,0.588,-3.952,0.116,0.152,0.0847,165.896,183547,0.707
139,8,Fantasias - Remix,"4,401,019","Rauw Alejandro, Anuel AA, Natti Natasha, Farruko, Lunay",6096559,70,0.816,0.72,-4.454,0.0684,0.206,0.277,94.004,267242,0.78
80,3,I'll Wait,"4,674,532","Kygo, Sasha Alex Sloan",7593792,70,0.611,0.651,-6.973,0.0589,0.144,0.105,122.983,215361,0.351
30,9,To Die For,"4,527,835",Sam Smith,17097317,70,0.483,0.361,-7.889,0.0738,0.832,0.098,171.649,193795,0.307
190,2,Heart On Ice,"4,324,610",Rod Wave,2203386,70,0.733,0.389,-8.468,0.0738,0.0513,0.141,157.878,159670,0.244
85,8,Medusa,"4,901,559","Jhay Cortez, Anuel AA, J Balvin",2435159,70,0.886,0.604,-7.293,0.208,0.194,0.107,98.023,305333,0.383
68,1,Yessirskiii,"8,374,259","Lil Uzi Vert, 21 Savage",11821805,70,0.895,0.739,-6.633,0.283,0.0183,0.102,140.007,219340,0.763
104,1,Cardigan,"6,586,204",Don Toliver,1606884,70,0.747,0.497,-6.542,0.0401,0.248,0.138,142.046,158709,0.0663
53,12,Whine Up,"5,130,783","Nicky Jam, Anuel AA",14831925,70,0.817,0.665,-6.224,0.0758,0.0549,0.103,104.957,215460,0.662
19,9,Black Swan,"4,802,069",BTS,37151476,70,0.719,0.758,-5.167,0.0851,0.137,0.129,147.023,198261,0.49
105,1,Yikes,"6,561,188",Nicki Minaj,22170982,70,0.911,0.637,-8.381,0.447,0.0409,0.238,149.996,156882,0.66
66,7,Yellow Hearts,"6,554,824",Ant Saunders,82522,70,0.866,0.438,-8.943,0.0719,0.177,0.0743,129.039,223258,0.695
38,2,WHAT TO DO? (feat. Don Toliver),"5,586,351","JACKBOYS, Travis Scott",437907,70,0.643,0.594,-5.191,0.0312,0.0695,0.115,118.037,250142,0.195
150,2,Roller,"4,732,292",Apache 207,1674348,70,0.941,0.758,-6.47,0.17,0.0256,0.193,128.017,157093,0.683
199,1,Lover (Remix) [feat. Shawn Mendes],"4,595,450",Taylor Swift,42227614,70,0.448,0.603,-7.176,0.064,0.433,0.0862,205.272,221307,0.422
195,1,Tout l'univers,"5,174,437",Gjon's Tears,32257,69,0.534,0.365,-9.187,0.033,0.81,0.158,123.466,183707,0.237
137,1,Girl From Rio,"5,768,836",Anitta,10740222,69,0.732,0.604,-7.472,0.0443,0.0112,0.219,139.982,195429,0.732
75,1,Diamonds Dancing (feat. Travis Scott),"7,515,766","Young Stoner Life, Young Thug, Gunna",61930,69,0.851,0.703,-7.351,0.303,0.00949,0.0895,74.017,242600,0.596
54,1,Fearless (Taylor’s Version),"9,676,024",Taylor Swift,42227614,69,0.569,0.741,-4.963,0.0282,0.0122,0.333,100.118,241592,0.43
49,2,Deserve You,"5,837,372",Justin Bieber,48544923,69,0.677,0.633,-7.831,0.0771,0.0314,0.112,89.934,187239,0.409
61,2,Loved By You (feat. Burna Boy),"5,419,040",Justin Bieber,48544923,69,0.79,0.724,-6.972,0.0852,0.0696,0.113,101.04,159250,0.642
144,1,CLOUDS,"5,897,983",NF,5831194,69,0.793,0.65,-3.944,0.397,0.371,0.854,128.111,243750,0.809
167,2,Earned It (Fifty Shades Of Grey),"4,929,647",The Weeknd,35340069,69,0.659,0.291,-8.275,0.0348,0.405,0.0771,119.829,277680,0.406
55,4,Vibez,"5,071,718",ZAYN,16655692,69,0.635,0.659,-7.499,0.116,0.242,0.105,96.855,163127,0.34
117,10,Recairei - Ao Vivo,"4,815,342",Os Barões Da Pisadinha,4281787,69,0.582,0.937,-2.118,0.0858,0.449,0.684,168.096,166838,0.939
105,1,Baby (with J Balvin),"7,276,896",Sfera Ebbasta,4430628,69,0.755,0.882,-1.957,0.0532,0.125,0.103,99.984,193555,0.606
25,3,just like magic,"4,980,571",Ariana Grande,67208170,69,0.719,0.607,-5.156,0.165,0.08,0.125,128.006,149900,0.464
92,10,Don Don,"4,731,423","Daddy Yankee, Anuel AA, Kendo Kaponi",23936368,69,0.838,0.819,-4.681,0.211,0.285,0.224,105.027,275893,0.656
42,2,nasty,"5,249,342",Ariana Grande,67208170,69,0.772,0.506,-6.558,0.139,0.0814,0.182,127.894,200733,0.456
35,3,Love To Hate Me,"5,125,708",BLACKPINK,23848461,69,0.686,0.64,-5.491,0.159,0.0334,0.0801,162.225,171798,0.597
109,2,"Baby, I'm Jealous (feat. Doja Cat)","4,870,203",Bebe Rexha,6569150,69,0.737,0.867,-2.259,0.0458,0.0398,0.32,98.05,175873,0.506
53,2,Glock In My Lap,"4,947,593","21 Savage, Metro Boomin",9949044,69,0.847,0.733,-6.439,0.16,0.00574,0.151,130.029,193591,0.202
153,1,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],"5,550,390",Internet Money,412466,69,0.832,0.549,-8.259,0.0602,0.168,0.11,140.045,181496,0.384
58,4,Gimme Love,"7,471,309",Joji,4759367,69,0.482,0.631,-6.917,0.0986,0.696,0.209,126.576,214558,0.0743
151,1,Sanctuary,"5,482,390",Joji,4759367,69,0.552,0.65,-7.199,0.128,0.422,0.372,167.788,180019,0.316
142,4,Ain't It Different (feat. AJ Tracey & Stormzy),"4,602,336",Headie One,328877,69,0.767,0.569,-6.805,0.216,0.00988,0.109,77.052,196363,0.524
111,11,Reggaetonera,"4,564,331",Anuel AA,18306226,69,0.694,0.796,-4.164,0.0565,0.48,0.108,93.064,212312,0.515
106,4,My Oasis (feat. Burna Boy),"4,887,204",Sam Smith,17097317,69,0.691,0.474,-8.742,0.0583,0.569,0.099,143.783,179917,0.381
176,3,Coño,"4,462,411","Jason Derulo, Puri, Jhorrmountain",9778632,69,0.899,0.528,-5.442,0.181,0.000554,0.105,100.037,111852,0.456
126,5,Jolie nana,"4,449,437",Aya Nakamura,2953525,69,0.813,0.64,-5.908,0.272,0.269,0.131,92.989,147076,0.488
15,3,seven,"5,459,423",Taylor Swift,42227614,69,0.596,0.488,-10.769,0.0274,0.9,0.091,94.926,208907,0.415
157,1,BLIND (feat. Young Thug),"5,074,613",DaBaby,7601122,69,0.709,0.679,-6.503,0.346,0.0115,0.0971,162.973,153467,0.754
179,3,Singapur,"4,661,170","El Alfa, Chael Produciendo",1779640,69,0.853,0.909,-2.473,0.229,0.0522,0.129,112.987,178407,0.803
44,2,Screw Juice,"5,394,197",Juice WRLD,19102888,69,0.595,0.528,-7.371,0.0935,0.082,0.142,150.075,179464,0.515
45,2,I Want It,"5,137,482",Juice WRLD,19102888,69,0.288,0.638,-6.935,0.0779,0.133,0.14,66.424,173114,0.147
25,9,Say So (feat. Nicki Minaj),"4,385,148",Doja Cat,8671649,69,0.856,0.641,-4.64,0.204,0.119,0.427,111.004,206221,0.745
190,1,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),"4,598,294",Lil Yachty,7358720,69,0.836,0.617,-4.363,0.0534,0.17,0.319,138.066,206702,0.866
120,7,Sigues Con El - Remix,"4,440,738","Arcangel, Sech, Romeo Santos",6671084,69,0.747,0.693,-2.97,0.298,0.102,0.0872,175.994,189567,0.736
179,1,Be Something (feat. Lil Baby),"4,687,909",Polo G,4849204,69,0.829,0.52,-10.34,0.294,0.0232,0.134,136.103,194118,0.248
196,1,Excitement,"4,416,484","Trippie Redd, PARTYNEXTDOOR",6434201,69,0.443,0.536,-8.187,0.0378,0.0194,0.1,121.967,283285,0.0391
71,2,Qué Maldición,"4,971,559","Banda MS de Sergio Lizárraga, Snoop Dogg",12140496,69,0.755,0.531,-8.051,0.196,0.213,0.13,177.951,203360,0.683
29,15,What If I Told You That I Love You,"5,234,645",Ali Gatie,1758300,69,0.596,0.366,-11.144,0.115,0.63,0.0554,84.394,193668,0.229
63,6,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),"4,618,744",Lil Yachty,7358720,69,0.836,0.617,-4.363,0.0534,0.17,0.319,138.066,206702,0.866
194,2,La Cama - Remix,"4,261,965","Lunay, Myke Towers, Ozuna, Chencho Corleone, Rauw Alejandro",4963516,69,0.737,0.832,-2.622,0.0798,0.12,0.255,173.986,330240,0.865
77,14,Woah,"4,425,610",Lil Baby,7816213,69,0.882,0.602,-5.554,0.245,0.0177,0.178,142.959,183011,0.43
15,3,Baby Pluto,"5,600,261",Lil Uzi Vert,11821805,69,0.772,0.634,-6.101,0.212,0.135,0.432,160.052,210261,0.671
55,4,Está Cabrón Ser Yo,"4,438,261","Bad Bunny, Anuel AA",36177712,69,0.81,0.854,-3.999,0.254,0.0732,0.123,154.083,227939,0.879
70,3,Hablamos Mañana,"6,105,711","Bad Bunny, Duki, Pablo Chill-E",36177712,69,0.683,0.677,-4.496,0.0469,0.0869,0.0998,156.019,240253,0.514
57,3,Que Malo,"5,544,180","Bad Bunny, Ñengo Flow",36177712,69,0.802,0.787,-6.181,0.0599,0.0832,0.153,94.026,167975,0.446
60,3,La Zona,"5,440,382",Bad Bunny,36177712,69,0.762,0.801,-3.661,0.0409,0.2,0.254,93.992,136893,0.81
66,3,<3,"4,755,477",Bad Bunny,36177712,69,0.631,0.665,-7.589,0.229,0.602,0.152,80.353,157967,0.634
104,1,Outro : Ego,"6,857,808",BTS,37151476,69,0.808,0.903,-3.106,0.0958,0.0121,0.0993,116.988,196199,0.473
187,1,Lost In Yesterday,"5,096,624",Tame Impala,5064200,69,0.569,0.84,-4.123,0.118,0.0295,0.0995,183.059,249587,0.749
106,6,Liar,"4,896,939",Camila Cabello,22698747,69,0.74,0.498,-6.684,0.0456,0.0169,0.319,98.016,207039,0.652
83,3,Up All Night,"5,834,918",Khalid,14190858,69,0.665,0.712,-7.536,0.0527,0.00103,0.102,93.992,157220,0.669
36,2,GANG GANG,"5,898,484","JACKBOYS, Sheck Wes",437907,69,0.859,0.6,-4.63,0.301,0.071,0.353,123.017,244761,0.568
140,1,Madonna,"5,936,752","Bausa, Apache 207",961181,68,0.806,0.565,-8.96,0.113,0.47,0.0824,116.963,195734,0.311
19,3,Lo Vas A Olvidar (with ROSALÍA),"5,963,380",Billie Eilish,47061119,68,0.343,0.243,-14.66,0.0777,0.721,0.0668,135.154,203464,0.032
190,1,Warning,"4,860,714",Morgan Wallen,2147875,68,0.633,0.664,-5.037,0.0294,0.46,0.108,115.058,156747,0.268
15,4,"no body, no crime (feat. HAIM)","4,986,214",Taylor Swift,42227614,68,0.546,0.613,-7.589,0.0264,0.418,0.103,79.015,215627,0.535
183,2,Basta Você Me Ligar - Ao Vivo,"4,580,123","Os Barões Da Pisadinha, Xand Avião",4281787,68,0.599,0.914,-2.415,0.0629,0.5,0.694,168.008,182977,0.831
104,1,Teach Me How To Love,"7,932,101",Shawn Mendes,33893352,68,0.592,0.885,-4.944,0.0807,0.0505,0.0843,98.991,202357,0.731
167,1,Errbody,"5,929,516",Lil Baby,7816213,68,0.887,0.606,-6.572,0.324,0.000407,0.151,139.995,210699,0.272
146,1,Thriller,"5,605,234",Michael Jackson,19345579,68,0.764,0.887,-3.726,0.0744,0.0816,0.847,118.427,358053,0.72
68,18,Stunnin' (feat. Harm Franklin),"5,183,246",Curtis Waters,68875,68,0.885,0.685,-6.429,0.0627,0.33,0.148,99.954,144000,0.937
165,1,Hate The Way (feat. blackbear),"5,116,071",G-Eazy,4894656,68,0.569,0.865,-3.844,0.266,0.0673,0.312,82.011,214363,0.361
32,3,Crazy Over You,"5,056,387",BLACKPINK,23848461,68,0.804,0.633,-6.186,0.0612,0.0371,0.102,115.002,163946,0.67
49,4,Better,"4,933,462",ZAYN,16655692,68,0.637,0.418,-7.137,0.301,0.353,0.131,84.295,174517,0.0807
84,1,Outta Time (feat. Drake),"7,762,934",Bryson Tiller,5019909,68,0.714,0.582,-7.272,0.0808,0.0129,0.0774,92.819,198822,0.338
77,2,Your Man,"5,233,336",Joji,4759367,68,0.785,0.818,-8.711,0.099,0.624,0.149,117.98,163759,0.0503
112,10,Desce Pro Play (PA PA PA),"4,615,520","Mc Zaac, Anitta, Tyga",1555628,68,0.935,0.71,-5.085,0.158,0.0769,0.173,100.009,168507,0.635
134,6,Unterwegs,"4,572,706","KitschKrieg, Jamule, SFR",166517,68,0.88,0.607,-7.067,0.0777,0.195,0.15,126.039,233905,0.823
74,5,Only You Freestyle,"4,480,780","Headie One, Drake",328877,68,0.68,0.826,-2.561,0.27,0.562,0.254,146.95,248937,0.804
174,2,Narcos,"4,633,313",Anuel AA,18306226,68,0.614,0.746,-3.527,0.196,0.347,0.0874,168.072,259250,0.601
177,2,Prospect (ft. Lil Baby),"4,571,916",iann dior,1276292,68,0.816,0.579,-6.097,0.0867,0.203,0.127,120.078,226314,0.43
52,7,Daisies,"4,838,067",Katy Perry,18936929,68,0.639,0.546,-5.382,0.0407,0.0837,0.122,122.179,173124,0.149
43,12,Like It Is,"4,463,865","Kygo, Zara Larsson, Tyga",7593792,68,0.794,0.728,-6.759,0.114,0.121,0.227,105.024,183067,0.36
27,8,I’m Ready (with Demi Lovato),"4,764,355",Sam Smith,17097317,68,0.501,0.674,-6.363,0.0408,0.00346,0.282,155.051,200838,0.152
177,1,Can I,"4,603,243",Kehlani,4894562,68,0.574,0.791,-3.752,0.11,0.419,0.0982,119.537,167810,0.612
15,8,Forever (feat. Post Malone & Clever),"6,517,807",Justin Bieber,48544923,68,0.825,0.483,-5.746,0.08,0.538,0.204,139.98,219933,0.892
81,3,The Other Side (from Trolls World Tour),"5,193,927","SZA, Justin Timberlake",5888533,68,0.76,0.607,-6.274,0.0964,0.00277,0.132,105.979,188187,0.709
108,3,Modern Loneliness,"6,020,508",Lauv,4442273,68,0.702,0.508,-7.105,0.035,0.144,0.108,82.008,252337,0.143
53,4,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","5,487,069",A Boogie Wit da Hoodie,5865895,68,0.819,0.654,-6.665,0.136,0.517,0.0996,133.503,188563,0.455
78,11,Aventura,"5,206,102","Lunay, Ozuna, Anuel AA",4963516,68,0.729,0.726,-3.208,0.0422,0.223,0.101,92.025,217130,0.876
12,9,Rare,"5,195,842",Selena Gomez,28931149,68,0.838,0.545,-6.713,0.0706,0.208,0.103,114.998,220590,0.631
109,1,Interlude : Shadow,"6,655,856",BTS,37151476,68,0.385,0.798,-6.439,0.483,0.115,0.181,149.756,259821,0.141
16,7,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,"6,107,499",Travis Scott,437907,68,0.559,0.491,-6.406,0.0346,0.0567,0.0992,153.131,244874,0.114
51,5,Eleven,"4,947,780",Khalid,14190858,68,0.679,0.408,-9.754,0.0882,0.133,0.23,129.079,206080,0.151
117,7,Hot (Remix) [feat. Gunna and Travis Scott],"4,905,155","Travis Scott, Young Thug",3337982,68,0.845,0.631,-8.206,0.216,0.188,0.0806,111.983,279907,0.545
123,6,223's (feat. 9lokknine),"4,781,697",YNW Melly,6332535,68,0.932,0.547,-7.787,0.333,0.0388,0.0924,94.998,176640,0.695
111,3,Nice To Meet Ya,"5,730,427",Niall Horan,7564659,68,0.591,0.841,-4.351,0.0304,0.0119,0.395,109.034,158805,0.392
182,2,Start Wit Me (feat. Gunna),"5,085,706",Roddy Ricch,6608815,68,0.886,0.479,-8.054,0.334,0.077,0.135,130.029,158692,0.408
76,16,Another Love,"5,914,661",Tom Odell,1838616,67,0.445,0.537,-8.532,0.04,0.695,0.0941,122.764,244360,0.131
184,1,Extasy,"5,203,700","187 Strassenbande, Bonez MC, Frauenarzt",1223734,67,0.863,0.739,-5.879,0.153,0.0289,0.0931,129.964,174021,0.547
146,1,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),"5,889,939",Taylor Swift,42227614,67,0.588,0.608,-7.062,0.0365,0.225,0.092,90.201,189496,0.508
57,2,Die For You (feat. Dominic Fike),"5,323,412",Justin Bieber,48544923,67,0.728,0.629,-6.629,0.0318,0.00196,0.0847,135.031,198426,0.71
74,1,Somebody,"8,912,458",Justin Bieber,48544923,67,0.714,0.833,-5.239,0.0259,0.00249,0.298,129.964,220920,0.663
170,1,CHIAMAMI PER NOME,"5,321,946","Francesca Michielin, Fedez",568711,67,0.641,0.636,-4.318,0.0414,0.289,0.125,89.826,222667,0.285
151,7,Meia Noite (Você tem meu Whatsapp),"5,044,252",Tarcísio do Acordeon,1200248,67,0.709,0.816,-4.787,0.0346,0.685,0.146,150.06,237900,0.921
141,2,Angst,"5,317,174",Apache 207,1674348,67,0.599,0.79,-4.352,0.386,0.0213,0.0778,100.119,201501,0.528
24,2,tolerate it,"6,635,109",Taylor Swift,42227614,67,0.316,0.361,-10.381,0.0488,0.878,0.0797,74.952,245440,0.221
44,1,MALDITA POBREZA,"12,660,806",Bad Bunny,36177712,67,0.762,0.861,-4.075,0.0652,0.139,0.0956,133.037,213609,0.588
48,1,EL MUNDO ES MÍO,"12,507,010",Bad Bunny,36177712,67,0.716,0.522,-6.834,0.0582,0.166,0.113,76.993,165199,0.224
20,3,off the table (with The Weeknd),"5,308,945",Ariana Grande,67208170,67,0.411,0.522,-7.295,0.0981,0.519,0.398,88.332,239949,0.382
11,4,Bet You Wanna (feat. Cardi B),"6,846,771",BLACKPINK,23848461,67,0.653,0.662,-6.168,0.162,0.00465,0.0626,111.712,161168,0.674
192,1,Let Me Love You Like A Woman,"4,665,053",Lana Del Rey,13697048,67,0.303,0.249,-11.715,0.111,0.97,0.117,66.932,200661,0.131
97,1,Ew,"6,936,305",Joji,4759367,67,0.48,0.373,-9.297,0.0278,0.804,0.12,114.078,207710,0.0376
177,1,Afterthought,"4,977,405","Joji, BENEE",4759367,67,0.668,0.547,-8.024,0.0353,0.398,0.0931,83.5,194871,0.192
71,3,"The Plan - From the Motion Picture ""TENET""","4,876,238",Travis Scott,17732077,67,0.433,0.443,-10.568,0.0361,0.0922,0.117,79.903,185851,0.0363
122,9,Alane,"4,668,193","Robin Schulz, Wes",2786366,67,0.581,0.799,-6.66,0.164,0.0419,0.11,124.002,175016,0.662
148,1,Cry About It Later,"5,306,994",Katy Perry,18936929,67,0.676,0.794,-4.78,0.0366,0.0513,0.0723,125.957,159286,0.161
185,7,Como Llora,"4,380,308",Juanfran,117894,67,0.827,0.629,-3.966,0.185,0.183,0.084,88.064,187500,0.486
29,2,mad woman,"6,796,343",Taylor Swift,42227614,67,0.592,0.699,-8.995,0.0471,0.655,0.114,141.916,237258,0.506
41,2,peace,"5,943,851",Taylor Swift,42227614,67,0.647,0.272,-12.906,0.0916,0.918,0.0918,150.044,234000,0.339
67,2,The Adventures of Moon Man & Slim Shady (with Eminem),"4,639,929",Kid Cudi,5002317,67,0.88,0.787,-5.189,0.118,0.226,0.12,113.018,264834,0.588
58,1,Aim For The Moon (feat. Quavo),"9,011,502",Pop Smoke,6852509,67,0.713,0.605,-7.487,0.107,0.497,0.115,142.025,175756,0.432
189,1,El Manual,"4,470,597",Anuel AA,18306226,67,0.843,0.845,-2.344,0.0503,0.35,0.0527,126.989,210624,0.898
169,1,Parasite Eve,"4,545,883",Bring Me The Horizon,3912138,67,0.589,0.797,-5.464,0.15,0.0289,0.383,102.489,291813,0.232
101,4,Fútbol & Rumba (feat. Enrique Iglesias),"5,124,116",Anuel AA,18306226,67,0.735,0.916,-2.082,0.117,0.397,0.0918,167.994,221429,0.691
86,6,Turks (with Gunna & ft. Travis Scott),"4,623,279",NAV,2613211,67,0.894,0.618,-4.356,0.129,0.0808,0.558,119.1,161320,0.379
51,4,Solitaires (feat. Travis Scott),"4,334,669",Future,10491105,67,0.691,0.632,-7.598,0.0513,0.122,0.0646,169.982,205666,0.488
83,1,COOLER THAN A BITCH (feat. Roddy Ricch),"6,642,144",Gunna,3337982,67,0.837,0.586,-8.521,0.0807,0.281,0.134,117.066,197000,0.618
90,1,In Your Eyes (with Doja Cat) - Remix,"6,511,008",The Weeknd,35340069,67,0.679,0.731,-5.522,0.0319,0.00518,0.0614,99.984,237912,0.727
56,3,MÁS DE UNA CITA,"4,987,116","Bad Bunny, Zion & Lennox",36177712,67,0.865,0.5,-10.805,0.0861,0.0122,0.098,92.976,183520,0.317
12,3,Pain 1993 (with Playboi Carti),"6,085,143",Drake,56327031,67,0.825,0.373,-5.532,0.108,0.163,0.368,77.271,149078,0.12
82,2,BENDICIONES,"4,639,997",Bad Bunny,36177712,67,0.828,0.581,-9.909,0.0725,0.0378,0.103,143.995,155060,0.843
37,13,Keii,"4,687,605",Anuel AA,18306226,67,0.708,0.797,-3.095,0.0391,0.4,0.096,88.015,210000,0.51
16,7,That Way - Bonus Track,"4,825,741",Lil Uzi Vert,11821805,67,0.712,0.598,-5.368,0.0388,0.0546,0.154,130.007,212354,0.504
46,5,I Love Me,"5,449,099",Demi Lovato,20338833,67,0.664,0.561,-7.031,0.0495,0.00261,0.0764,150.093,203672,0.713
103,4,Old Me,"4,724,056",5 Seconds of Summer,7744095,67,0.722,0.62,-3.639,0.0483,0.313,0.26,127.978,186786,0.474
24,3,Hardest To Love,"4,553,544",The Weeknd,35340069,67,0.467,0.608,-7.847,0.0707,0.0909,0.125,80.957,211400,0.108
69,2,Pretty Please,"4,305,034",Dua Lipa,27167675,67,0.906,0.474,-6.124,0.194,0.0311,0.286,106.976,194607,0.656
28,2,Too Late,"5,867,746",The Weeknd,35340069,67,0.638,0.863,-5.221,0.132,0.052,0.685,120.077,239973,0.226
36,2,Faith,"5,730,081",The Weeknd,35340069,67,0.375,0.605,-7.268,0.0729,0.612,0.147,175.946,283227,0.128
37,2,Escape From LA,"5,307,288",The Weeknd,35340069,67,0.404,0.524,-8.996,0.0593,0.0456,0.199,145.74,355960,0.168
103,1,Negro,"6,651,425",J Balvin,29067437,67,0.795,0.911,-2.228,0.0875,0.0157,0.131,164.081,182093,0.8
31,3,Lo Mein,"5,231,134",Lil Uzi Vert,11821805,67,0.855,0.676,-5.736,0.325,0.0888,0.144,133.082,195299,0.509
61,1,Bean (Kobe) [feat. Chief Keef],"9,039,518",Lil Uzi Vert,11821805,67,0.733,0.567,-6.718,0.319,0.0129,0.382,75.491,238816,0.319
49,1,That Way,"12,059,592",Lil Uzi Vert,11821805,67,0.719,0.611,-5.01,0.0403,0.0582,0.155,129.962,212354,0.489
123,1,Commercial (feat. Lil Uzi Vert),"6,540,577",Lil Baby,7816213,67,0.892,0.486,-8.637,0.384,0.048,0.146,120.998,214215,0.535
91,10,Bellaquita - Remix,"5,676,621","Dalex, Lenny Tavárez, Anitta, Natti Natasha, Farruko, Justin Quiles",3600989,67,0.795,0.715,-3.582,0.0838,0.141,0.179,165.941,304733,0.758
32,10,Futsal Shuffle 2020,"5,386,512",Lil Uzi Vert,11821805,67,0.881,0.457,-8.191,0.156,0.0327,0.231,136.97,198913,0.296
120,1,Respect,"6,373,954",BTS,37151476,67,0.661,0.84,-4.805,0.116,0.00485,0.287,91.457,237540,0.524
104,9,Si Te Vas,"4,954,292","Sech, Ozuna",8766508,67,0.73,0.644,-4.124,0.132,0.0933,0.143,174.101,204907,0.554
118,1,Surf,"6,960,699",Mac Miller,6189454,67,0.828,0.182,-13.066,0.166,0.754,0.15,147.279,330507,0.231
107,2,Family,"6,145,132","The Chainsmokers, Kygo",18195884,67,0.584,0.607,-6.605,0.0356,0.426,0.101,117.817,194827,0.374
80,1,Fifteen (Taylor’s Version),"7,852,063",Taylor Swift,42227614,66,0.559,0.646,-4.61,0.0272,0.116,0.32,95.466,294419,0.289
93,1,Hey Stephen (Taylor’s Version),"7,385,864",Taylor Swift,42227614,66,0.788,0.571,-6.135,0.0296,0.106,0.0934,115.99,254255,0.797
114,1,Forever & Always (Taylor’s Version),"6,566,059",Taylor Swift,42227614,66,0.598,0.821,-4.433,0.0447,0.0231,0.143,128.03,225328,0.673
132,1,Dancing With The Devil,"5,836,326",Demi Lovato,20338833,66,0.413,0.64,-5.811,0.0427,0.273,0.11,75.245,243992,0.149
60,1,Love You Different (feat. BEAM),"10,024,729",Justin Bieber,48544923,66,0.759,0.584,-6.655,0.06,0.0652,0.16,127.138,186696,0.374
200,1,LOST,"5,013,851","NF, Hopsin",5831194,66,0.637,0.912,-3.123,0.308,0.352,0.0657,116.919,234852,0.451
171,2,Amor ou o Litrão,"4,848,222","Petter Ferraz, Menor Nico",14122,66,0.934,0.707,-4.214,0.0646,0.437,0.0628,138.023,173913,0.961
22,2,‘tis the damn season,"8,115,520",Taylor Swift,42227614,66,0.575,0.434,-8.193,0.0312,0.735,0.105,145.916,229840,0.348
34,1,ivy,"14,519,547",Taylor Swift,42227614,66,0.515,0.545,-9.277,0.0353,0.855,0.0921,88.856,260440,0.535
43,1,evermore (feat. Bon Iver),"13,810,722",Taylor Swift,42227614,66,0.39,0.27,-10.673,0.0308,0.937,0.111,125.177,304107,0.32
45,1,long story short,"13,583,538",Taylor Swift,42227614,66,0.546,0.73,-7.704,0.0417,0.66,0.0972,157.895,215920,0.573
66,1,TRELLAS,"10,733,416",Bad Bunny,36177712,66,0.43,0.412,-5.372,0.0281,0.2,0.324,90.872,157673,0.0508
49,2,my hair,"4,896,521",Ariana Grande,67208170,66,0.686,0.526,-6.842,0.0374,0.0815,0.144,92.013,158436,0.372
110,12,Oh Juliana,"4,751,064",Niack,352402,66,0.799,0.568,-3.089,0.25,0.387,0.0892,129.63,153078,0.963
126,1,MODUS,"6,013,371",Joji,4759367,66,0.738,0.533,-7.617,0.0492,0.183,0.115,132.008,207265,0.262
171,1,Pretty Boy (feat. Lil Yachty),"5,141,212",Joji,4759367,66,0.656,0.776,-6.184,0.0672,0.16,0.372,156.049,156759,0.638
174,4,Anaranjado,"4,575,403","Jowell & Randy, J Balvin",2919696,66,0.763,0.58,-6.196,0.144,0.0466,0.154,175.937,212011,0.608
33,2,epiphany,"6,085,522",Taylor Swift,42227614,66,0.354,0.267,-13.69,0.0281,0.731,0.0858,94.219,289749,0.113
47,2,hoax,"5,375,944",Taylor Swift,42227614,66,0.662,0.181,-15.065,0.0415,0.966,0.133,118.819,220043,0.429
63,1,44 BullDog,"8,443,771",Pop Smoke,6852509,66,0.8,0.564,-5.817,0.4,0.0287,0.112,139.989,150857,0.318
88,1,Creature (feat. Swae Lee),"7,308,690",Pop Smoke,6852509,66,0.794,0.717,-5.73,0.251,0.0511,0.195,141.881,202816,0.372
94,18,Girls Like You (feat. Cardi B),"4,318,772",Maroon 5,32279979,66,0.851,0.541,-6.825,0.0505,0.568,0.13,124.959,235545,0.448
134,1,Snow On Tha Bluff,"5,060,764",J. Cole,14103694,66,0.586,0.512,-8.819,0.0668,0.723,0.119,75.857,235480,0.235
139,1,M' Manc (con Geolier & Sfera Ebbasta),"5,171,235",Shablo,40045,66,0.703,0.704,-6.117,0.0641,0.048,0.41,139.933,180000,0.725
